22, 0, 8, 773, 1, 1, 1, 0
79, 0, 4, 351, 0, 0, 0, 1
26, 0, 8, 245, 0, 1, 0, 0
67, 0, 1, 152, 1, 0, 1, 1
68, 2, 8, 780, 1, 0, 1, 0
95, 3, 7, 932, 1, 0, 1, 1
65, 0, 9, 785, 1, 1, 1, 1
25, 2, 2, 385, 1, 1, 0, 1
9, 2, 3, 847, 0, 1, 1, 1
23, 3, 2, 311, 1, 0, 0, 1
63, 0, 4, 974, 1, 0, 0, 0
62, 2, 2, 959, 0, 1, 1, 0
29, 2, 5, 102, 0, 0, 1, 0
46, 1, 1, 204, 0, 1, 1, 1
36, 0, 8, 696, 0, 1, 1, 0
73, 2, 9, 711, 1, 1, 0, 0
66, 1, 2, 798, 1, 1, 0, 1
79, 2, 7, 839, 0, 0, 1, 0
94, 1, 9, 117, 1, 0, 1, 0
60, 0, 0, 680, 0, 0, 0, 1
81, 0, 4, 300, 1, 0, 1, 0
16, 3, 4, 448, 1, 0, 1, 0
82, 3, 6, 486, 0, 1, 1, 1
40, 1, 0, 940, 1, 1, 0, 0
8, 1, 8, 491, 0, 1, 1, 0
76, 3, 0, 565, 0, 0, 1, 0
23, 0, 3, 711, 0, 1, 1, 0
38, 1, 2, 656, 0, 0, 1, 0
50, 0, 3, 789, 1, 0, 1, 0
30, 3, 4, 71, 0, 0, 0, 0
59, 3, 1, 774, 0, 1, 1, 1
12, 1, 4, 496, 0, 0, 1, 1
76, 1, 9, 438, 1, 0, 0, 0
93, 1, 0, 797, 1, 1, 1, 1
71, 1, 8, 352, 0, 1, 0, 0
3, 1, 0, 440, 1, 1, 1, 0
4, 3, 2, 139, 0, 1, 1, 0
34, 2, 9, 296, 1, 0, 0, 1
99, 1, 9, 20, 1, 0, 1, 1
75, 0, 0, 246, 1, 1, 1, 1
47, 1, 9, 362, 1, 0, 1, 0
84, 0, 7, 410, 0, 1, 1, 1
34, 1, 6, 831, 0, 1, 0, 0
38, 0, 6, 619, 0, 1, 0, 1
2, 3, 4, 525, 1, 1, 0, 1
29, 1, 2, 650, 0, 0, 1, 1
20, 1, 8, 34, 0, 0, 1, 1
33, 1, 3, 124, 0, 1, 1, 0
9, 2, 6, 663, 1, 1, 0, 0
47, 1, 7, 517, 1, 1, 1, 1
64, 2, 3, 190, 1, 1, 0, 1
70, 0, 1, 217, 1, 0, 0, 0
92, 0, 5, 515, 1, 1, 0, 0
64, 1, 9, 845, 0, 1, 1, 1
58, 1, 6, 442, 1, 0, 0, 0
55, 0, 7, 323, 1, 0, 0, 1
53, 1, 8, 359, 0, 0, 0, 1
48, 0, 4, 672, 1, 0, 1, 0
54, 1, 4, 526, 0, 1, 1, 1
58, 0, 3, 783, 0, 1, 1, 1
65, 2, 8, 1008, 1, 0, 1, 0
45, 3, 6, 538, 0, 0, 0, 1
0, 1, 6, 73, 1, 0, 0, 0
30, 3, 0, 833, 1, 1, 1, 0
36, 1, 1, 863, 0, 0, 1, 1
60, 1, 8, 792, 0, 1, 0, 1
10, 1, 2, 366, 0, 0, 0, 0
43, 3, 6, 712, 1, 1, 1, 0
18, 1, 6, 382, 1, 0, 0, 1
43, 0, 8, 720, 1, 1, 1, 0
78, 2, 8, 199, 0, 0, 0, 1
21, 3, 6, 521, 1, 1, 0, 0
1, 1, 7, 100, 0, 1, 0, 0
97, 1, 1, 740, 1, 1, 1, 0
23, 3, 8, 207, 0, 1, 0, 0
48, 3, 4, 372, 1, 1, 0, 0
57, 3, 5, 779, 1, 0, 1, 1
53, 2, 8, 560, 1, 1, 1, 1
23, 3, 0, 647, 1, 1, 0, 0
12, 1, 1, 761, 0, 0, 1, 1
82, 0, 7, 146, 0, 0, 0, 1
72, 1, 6, 36, 0, 0, 1, 1
83, 0, 4, 536, 0, 1, 1, 1
46, 0, 7, 325, 1, 1, 1, 0
61, 2, 1, 192, 0, 0, 0, 0
7, 2, 2, 627, 1, 0, 0, 1
86, 0, 4, 593, 0, 1, 1, 1
67, 1, 0, 141, 1, 1, 1, 1
62, 2, 8, 738, 0, 1, 1, 0
19, 3, 8, 260, 1, 1, 1, 1
26, 3, 9, 434, 1, 1, 1, 1
47, 1, 6, 109, 1, 1, 0, 1
29, 0, 2, 575, 1, 1, 1, 1
68, 1, 7, 358, 0, 0, 0, 0
55, 3, 3, 313, 0, 1, 1, 0
48, 2, 0, 738, 0, 0, 1, 0
90, 0, 8, 109, 0, 1, 1, 0
63, 1, 2, 266, 0, 1, 0, 0
82, 3, 3, 337, 0, 1, 0, 0
19, 1, 1, 478, 1, 1, 0, 1
7, 0, 4, 72, 0, 0, 1, 1
95, 2, 9, 625, 0, 0, 1, 1
81, 2, 6, 155, 1, 0, 1, 1
56, 1, 4, 316, 0, 0, 1, 1
9, 2, 6, 709, 0, 1, 1, 1
93, 1, 3, 517, 1, 0, 0, 1
15, 1, 4, 542, 0, 1, 0, 0
27, 2, 2, 387, 1, 0, 1, 1
3, 2, 6, 614, 1, 0, 0, 0
74, 1, 0, 700, 1, 1, 1, 1
43, 3, 2, 302, 1, 1, 1, 0
6, 1, 7, 515, 0, 0, 1, 1
56, 0, 4, 910, 1, 1, 0, 0
51, 1, 0, 912, 0, 1, 0, 0
61, 1, 6, 41, 0, 0, 1, 0
43, 3, 0, 414, 1, 0, 1, 1
26, 2, 6, 476, 1, 0, 1, 1
90, 1, 2, 142, 1, 1, 1, 1
21, 3, 3, 501, 1, 1, 1, 1
15, 3, 2, 374, 0, 0, 0, 0
28, 1, 9, 509, 1, 1, 0, 1
16, 3, 2, 758, 0, 1, 1, 1
94, 0, 6, 81, 0, 0, 0, 0
0, 3, 4, 755, 1, 1, 0, 1
63, 1, 8, 382, 1, 1, 1, 1
9, 3, 8, 476, 1, 1, 0, 0
60, 0, 1, 78, 0, 1, 0, 1
97, 3, 4, 32, 0, 1, 1, 1
8, 0, 1, 895, 0, 0, 0, 1
73, 1, 0, 316, 0, 1, 0, 0
13, 2, 3, 587, 0, 0, 1, 0
15, 2, 2, 809, 1, 1, 1, 1
73, 2, 5, 632, 0, 0, 1, 1
2, 3, 5, 896, 1, 1, 1, 0
41, 0, 5, 144, 1, 0, 0, 1
63, 3, 8, 90, 1, 0, 0, 0
2, 2, 6, 659, 0, 1, 1, 1
52, 0, 6, 453, 0, 0, 1, 1
29, 2, 4, 571, 0, 1, 0, 1
33, 1, 7, 581, 0, 1, 1, 0
81, 2, 0, 250, 0, 1, 1, 0
50, 3, 6, 192, 0, 0, 1, 0
35, 3, 2, 145, 0, 1, 0, 1
17, 0, 9, 970, 1, 0, 1, 1
55, 2, 2, 280, 0, 0, 0, 1
54, 3, 6, 502, 1, 0, 0, 1
82, 3, 4, 32, 1, 0, 0, 0
6, 2, 6, 385, 0, 0, 0, 0
1, 3, 5, 659, 1, 1, 1, 0
52, 1, 8, 327, 1, 0, 0, 1
41, 3, 7, 137, 0, 0, 0, 0
17, 2, 6, 421, 0, 1, 1, 0
51, 3, 1, 884, 1, 0, 1, 1
25, 2, 0, 54, 0, 1, 0, 0
71, 3, 9, 407, 1, 1, 0, 1
50, 0, 2, 253, 1, 0, 0, 1
3, 2, 2, 936, 0, 1, 1, 1
14, 1, 3, 23, 0, 0, 1, 1
75, 3, 5, 786, 0, 0, 1, 1
52, 2, 4, 947, 1, 0, 1, 0
26, 1, 3, 443, 1, 0, 1, 0
77, 1, 4, 925, 0, 1, 0, 0
68, 3, 2, 873, 0, 1, 0, 0
28, 1, 1, 464, 0, 1, 0, 0
10, 0, 5, 488, 0, 0, 0, 0
41, 2, 5, 248, 1, 0, 0, 1
26, 2, 7, 540, 1, 1, 1, 0
35, 2, 6, 172, 0, 0, 1, 0
65, 3, 7, 658, 1, 1, 0, 0
64, 1, 6, 108, 1, 1, 1, 0
84, 2, 5, 791, 0, 0, 1, 1
1, 2, 2, 275, 0, 0, 1, 1
39, 1, 2, 821, 1, 1, 0, 1
52, 1, 8, 952, 0, 1, 1, 0
38, 3, 3, 342, 0, 0, 0, 1
91, 0, 9, 508, 0, 1, 1, 0
38, 1, 5, 592, 1, 0, 0, 1
27, 2, 5, 979, 0, 1, 1, 1
39, 3, 7, 68, 0, 0, 0, 1
60, 3, 1, 511, 1, 1, 1, 1
28, 0, 6, 223, 1, 0, 0, 0
22, 0, 7, 465, 0, 0, 1, 1
55, 1, 9, 596, 1, 0, 0, 1
46, 1, 7, 236, 0, 1, 1, 1
69, 1, 1, 655, 0, 1, 0, 1
97, 0, 5, 606, 0, 0, 1, 1
50, 2, 9, 426, 1, 0, 0, 1
91, 1, 1, 352, 1, 1, 1, 0
27, 0, 4, 841, 0, 1, 0, 0
83, 2, 5, 811, 0, 1, 0, 1
52, 2, 2, 884, 1, 0, 0, 0
42, 0, 4, 811, 0, 0, 1, 1
13, 1, 1, 576, 0, 0, 1, 1
92, 1, 1, 976, 0, 1, 0, 1
13, 2, 1, 977, 0, 0, 0, 0
2, 0, 7, 622, 1, 0, 0, 0
30, 1, 3, 460, 0, 0, 0, 0
58, 2, 9, 162, 1, 0, 1, 0
62, 3, 8, 776, 1, 0, 0, 1
88, 2, 2, 410, 0, 1, 1, 1
89, 0, 3, 757, 1, 1, 1, 1
48, 2, 5, 821, 1, 0, 1, 1
7, 0, 4, 941, 0, 1, 1, 1
56, 0, 2, 165, 0, 0, 0, 0
55, 0, 7, 866, 0, 1, 1, 1
70, 0, 1, 701, 0, 0, 1, 0
9, 0, 7, 739, 1, 0, 1, 1
48, 0, 3, 793, 0, 1, 0, 0
26, 3, 1, 210, 0, 0, 0, 0
49, 1, 8, 833, 0, 0, 1, 1
63, 3, 9, 312, 0, 0, 0, 1
2, 1, 4, 881, 0, 0, 1, 0
13, 1, 8, 994, 0, 1, 1, 1
11, 0, 5, 77, 0, 1, 1, 0
73, 1, 8, 667, 0, 0, 1, 0
1, 3, 4, 498, 0, 1, 1, 0
44, 0, 2, 769, 1, 0, 1, 1
68, 2, 5, 632, 0, 0, 0, 1
1, 2, 4, 687, 0, 1, 1, 1
50, 1, 0, 116, 1, 1, 1, 1
9, 3, 6, 727, 0, 1, 0, 1
59, 1, 3, 527, 1, 1, 0, 0
52, 3, 1, 293, 0, 0, 1, 0
50, 1, 9, 242, 0, 0, 1, 0
82, 1, 4, 301, 1, 1, 1, 1
52, 0, 3, 170, 1, 1, 1, 1
55, 2, 2, 165, 0, 0, 1, 0
76, 1, 4, 549, 0, 0, 1, 1
73, 0, 6, 611, 1, 1, 0, 1
35, 1, 6, 780, 1, 1, 1, 0
16, 2, 5, 297, 0, 1, 1, 1
89, 3, 7, 950, 0, 1, 1, 1
94, 1, 0, 823, 0, 0, 0, 0
55, 0, 2, 767, 0, 1, 1, 0
88, 1, 4, 582, 0, 0, 1, 1
94, 0, 6, 883, 1, 1, 1, 1
69, 3, 8, 364, 0, 1, 1, 1
67, 1, 9, 823, 0, 0, 0, 0
10, 3, 7, 329, 1, 0, 0, 1
4, 2, 3, 367, 1, 0, 0, 1
87, 0, 6, 671, 0, 0, 1, 1
48, 2, 5, 313, 1, 1, 1, 1
85, 2, 1, 180, 1, 1, 1, 1
13, 0, 6, 263, 1, 0, 0, 0
66, 2, 3, 164, 0, 1, 1, 1
33, 0, 1, 691, 0, 1, 0, 0
44, 0, 8, 668, 0, 0, 0, 1
62, 1, 0, 682, 1, 1, 0, 0
90, 0, 1, 1007, 0, 1, 0, 0
61, 3, 5, 386, 0, 1, 0, 0
74, 0, 0, 708, 0, 1, 0, 0
71, 2, 4, 864, 1, 0, 0, 0
71, 1, 8, 622, 1, 0, 0, 1
54, 2, 1, 868, 0, 0, 1, 1
8, 0, 8, 521, 0, 1, 1, 1
83, 3, 0, 546, 0, 1, 1, 1
67, 2, 9, 630, 0, 0, 0, 1
28, 1, 9, 105, 1, 1, 1, 0
34, 0, 8, 832, 0, 1, 0, 1
56, 1, 4, 934, 0, 1, 0, 0
28, 1, 2, 310, 1, 1, 1, 1
84, 3, 2, 806, 1, 1, 0, 1
33, 0, 8, 467, 0, 0, 1, 1
13, 1, 6, 392, 0, 1, 1, 1
43, 0, 9, 417, 1, 0, 1, 1
83, 0, 7, 610, 0, 0, 0, 0
94, 3, 5, 599, 1, 1, 1, 0
13, 3, 5, 365, 0, 0, 0, 0
92, 0, 6, 453, 1, 0, 1, 1
43, 1, 7, 50, 0, 1, 0, 0
52, 3, 3, 997, 0, 0, 1, 0
44, 1, 6, 262, 1, 1, 0, 1
89, 0, 0, 499, 0, 0, 1, 1
2, 2, 7, 65, 1, 1, 1, 1
75, 2, 6, 880, 0, 0, 0, 0
10, 3, 8, 79, 1, 1, 1, 0
63, 1, 5, 673, 0, 1, 0, 1
3, 0, 6, 76, 1, 1, 0, 1
11, 0, 9, 746, 1, 0, 1, 0
59, 0, 4, 804, 1, 1, 0, 0
85, 2, 1, 741, 1, 0, 1, 0
58, 1, 9, 67, 1, 0, 0, 0
79, 2, 2, 156, 1, 0, 0, 0
95, 0, 2, 11, 1, 1, 0, 1
82, 0, 3, 178, 0, 1, 1, 0
68, 0, 2, 837, 0, 1, 0, 0
71, 0, 5, 241, 0, 0, 1, 0
69, 0, 7, 4, 1, 1, 1, 1
67, 1, 8, 216, 0, 1, 1, 1
19, 2, 8, 893, 1, 0, 1, 0
3, 2, 1, 968, 0, 0, 0, 0
64, 0, 5, 66, 1, 1, 0, 0
34, 3, 0, 133, 1, 0, 1, 1
6, 2, 1, 161, 0, 1, 1, 0
65, 0, 1, 928, 1, 0, 1, 1
63, 2, 8, 988, 1, 0, 0, 0
97, 1, 7, 174, 0, 0, 0, 1
65, 3, 2, 588, 1, 1, 0, 1
77, 3, 5, 445, 1, 0, 1, 1
12, 0, 6, 177, 1, 1, 0, 0
54, 1, 1, 469, 0, 1, 0, 0
86, 3, 0, 583, 1, 0, 1, 0
16, 2, 5, 878, 0, 0, 0, 1
94, 3, 2, 849, 0, 1, 1, 0
9, 2, 0, 548, 0, 0, 1, 1
7, 0, 4, 263, 0, 1, 0, 1
47, 2, 9, 10, 0, 1, 1, 1
2, 3, 5, 815, 0, 1, 1, 0
3, 3, 1, 69, 1, 1, 0, 1
59, 2, 3, 825, 0, 0, 0, 0
26, 3, 8, 188, 0, 1, 0, 0
9, 0, 1, 901, 1, 0, 0, 1
87, 3, 8, 574, 1, 0, 1, 1
22, 1, 0, 673, 1, 0, 0, 0
28, 3, 6, 967, 1, 0, 1, 0
49, 3, 5, 369, 1, 0, 0, 0
24, 0, 3, 892, 1, 0, 0, 0
84, 2, 1, 142, 1, 1, 1, 1
96, 0, 1, 483, 1, 0, 0, 0
35, 1, 0, 938, 1, 0, 1, 1
51, 0, 1, 531, 0, 0, 1, 1
69, 2, 2, 278, 1, 1, 0, 1
84, 0, 4, 511, 1, 0, 0, 1
44, 1, 7, 127, 1, 1, 0, 0
7, 2, 4, 83, 1, 1, 1, 0
71, 2, 4, 972, 1, 0, 1, 0
84, 0, 4, 883, 1, 0, 0, 1
61, 1, 0, 523, 0, 0, 1, 0
47, 3, 8, 708, 1, 1, 0, 0
55, 1, 1, 246, 0, 1, 1, 1
37, 0, 9, 808, 0, 1, 0, 1
3, 0, 3, 183, 0, 1, 1, 0
28, 3, 8, 887, 0, 0, 1, 0
50, 2, 5, 347, 0, 0, 0, 0
4, 1, 0, 463, 0, 0, 1, 0
23, 0, 9, 102, 0, 1, 0, 1
49, 2, 1, 753, 0, 0, 0, 1
15, 0, 0, 95, 0, 1, 1, 0
15, 0, 7, 478, 0, 0, 1, 1
7, 3, 1, 564, 1, 0, 0, 1
12, 1, 8, 889, 1, 1, 1, 1
81, 3, 9, 824, 0, 0, 0, 1
13, 3, 9, 674, 1, 0, 1, 1
59, 1, 3, 369, 1, 1, 1, 0
25, 3, 3, 104, 0, 1, 0, 1
76, 0, 4, 521, 0, 1, 1, 0
31, 3, 7, 528, 0, 1, 1, 0
30, 2, 3, 821, 0, 0, 0, 1
24, 3, 2, 640, 1, 1, 0, 1
6, 1, 5, 112, 0, 0, 0, 0
7, 0, 0, 628, 0, 1, 1, 1
30, 2, 4, 711, 0, 1, 0, 0
5, 1, 1, 995, 1, 1, 0, 0
86, 0, 6, 710, 0, 0, 0, 0
87, 3, 7, 167, 0, 0, 0, 0
67, 0, 1, 745, 0, 1, 1, 1
97, 2, 7, 466, 1, 1, 1, 1
36, 3, 9, 570, 1, 0, 1, 1
98, 1, 4, 483, 1, 0, 0, 0
62, 0, 0, 301, 0, 0, 0, 1
96, 2, 2, 446, 1, 1, 1, 1
81, 2, 5, 203, 1, 1, 0, 0
91, 2, 1, 630, 0, 1, 1, 0
14, 3, 8, 214, 0, 1, 1, 1
82, 0, 8, 837, 1, 1, 1, 1
33, 2, 4, 851, 0, 1, 0, 0
88, 2, 6, 824, 1, 0, 0, 0
76, 0, 8, 909, 1, 0, 1, 1
38, 0, 6, 31, 1, 0, 1, 1
67, 0, 9, 967, 0, 1, 1, 0
64, 0, 6, 491, 0, 0, 1, 1
13, 0, 9, 904, 1, 1, 1, 0
55, 2, 9, 188, 1, 0, 1, 1
18, 1, 5, 462, 0, 1, 1, 1
56, 1, 1, 754, 0, 0, 0, 1
83, 2, 9, 892, 1, 1, 1, 0
63, 0, 1, 921, 0, 1, 1, 1
92, 3, 8, 505, 1, 1, 1, 1
46, 2, 1, 911, 0, 1, 1, 1
56, 1, 0, 101, 0, 0, 1, 0
50, 2, 4, 504, 1, 1, 1, 0
92, 3, 9, 504, 1, 1, 1, 1
2, 0, 0, 970, 0, 0, 1, 1
47, 2, 4, 385, 0, 1, 1, 1
8, 3, 2, 870, 1, 0, 1, 1
74, 1, 5, 921, 1, 1, 0, 1
46, 2, 9, 554, 0, 0, 0, 1
86, 1, 6, 690, 1, 0, 0, 0
33, 0, 1, 782, 1, 1, 1, 1
44, 0, 5, 828, 0, 1, 1, 1
36, 1, 0, 994, 0, 1, 1, 0
95, 1, 2, 232, 0, 0, 1, 1
